product_id;sku;ean;name;3 (cm);5  x 16 x 16 (cm);5 (cm);"5 (cm)
Jajko";"5 (cm)
Karty";"5 (cm)
helikopter";"5 (cm)
Łyżka do krojenia";5 x 16 (cm);5 x 19 x 15 (cm);"5 x 2 (cm)
Koszyczek";5 x 27 x 14 (cm);5 x 27 x 18 (cm);5 x 31 x 41 (cm);5 x 45 x 4 (cm);5 x 5 (cm);5 x 8 x 12 (cm);"5 x 8 x 5 (cm)
Książeczka";5 x 9 x 34 (cm);8 (cm);9 kg;Ciche koła;Dopuszczalne obciążenie;Długość;Efekty;GPSR;Ilości kartonowe;Interaktywna;Licencja;Materiał;Materiał wykonania;Osoba odpowiedzialna;Pasujące do;Pompowane koła;Produkt wprowadzony do obrotu na terenie UE przed 13.12.2024;Płeć;Szerokość;Typ;Waga;Wiek;Wymiary opakowania;Wymiary produktu;Wysokość;Wzrost;kolory;Średnica;świetlne
212546776;446400;6971608446405;Viga Memory Gra Pamięciowa Zgadnij Obrazki 10 Kart Montessori;;;;;;;;;;;;;;;;;;;;;;;;;Ningbo Viga International Co., Ltd. | 20F.588 CANGHAI ROAD, 315040 NINGBO, CHINA | sales@vigatoys.com;Tak;;;drewno;Drewno;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;30 x 30 x 3,7 (cm).;;;;;
212546777;59851N;6934510598518;Viga Drewniana Przeplatanka Nawlekanka Sznurowanka Samochody Montessori;;;;;;;;;;;;;;;;;;;;;;;;;Ningbo Viga International Co., Ltd. | 20F.588 CANGHAI ROAD, 315040 NINGBO, CHINA | sales@vigatoys.com;Tak;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;21 x 19 x 4,5 (cm);opak. 20.5 x 19 x 4.5 cm;;;;;
212546778;54870;5906280654870;WOOPIE Klocki Magnetyczne 3D Zestaw Zamek Pojazdy 71el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Nie;chłopiec/dziewczynka;;;;od 3 lat;26 x 24 x 14 (cm);losowy klocek: 6,5 x 6,5;;;wielokolorowy;;
212546779;53798;5906280653798;WOOPIE Autobus Trolejbus Interaktywy Elektryczny 1:16;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;plastik;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec;;;;od 3 lat;32 x 16,5 x 11 (cm);27 x 8 x 6 (cm);;;czerwony;;
212546780;53811;5906280653811;WOOPIE Autobus Miejski Interaktwny Elektryczny 1:16;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;Producent z siedzibą w UE;;;;chłopiec;;;;od 3 lat;11 x 16;9 x 7 x 28;;;niebieski;;
212546781;53828;5906280653828;WOOPIE Autobus Szkolny Interaktywny Elektryczny 1:20;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;Tak;;;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec;;;;od 3 lat;24 x 14;20 x 9 x 8 (cm);;;żółty;;
212546782;54887;5906280654887;WOOPIE Klocki Magnetyczne Konstrukcyjne Sześciany 3D Zestaw Edukacyjny 63 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;6 x 33;Losowy klocek;;;;;
212546783;55068;5906280655068;Woopie Żółw Żółwik Pływający Nakręcany Zabawka Do Kąpieli Różowy;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 2 lat;8 x 9 x 5;;;;;;
212546784;55150;5906280655150;Woopie Żółw Żółwik Pływający Nakręcany Zabawka Do Kąpieli Niebieski;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 2 lat;8 x 9 x 5;;;;;;
212546785;55099;5906280655099;WOOPIE Perkusja Edukacyjna dla Dzieci 5 Bębnów 1 Talerz + Taboret z Motywem Zwierzątek;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;46.5 x 39 x 29 (cm);72 x 67 x 40.5 (cm);;;wielokolorowy;;
212546786;54894;5906280654894;WOOPIE Magnetyczny Tor Samochodowy Wyścigowy + Autko 76 el.;;;;;;;;;;;;;;;;;;;;;;;;świetlne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;30.5 x 21.2 x 6 (cm);;;;wielokolorowy;;
212546787;54900;5906280654900;WOOPIE Magnetyczny Tor Samochodowy Wyścigowy + Autko 137 El.;;;;;;;;;;;;;;;;;;;;;;;;świetlne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;32.5 x 24.2 x 7 (cm);;;;wielokolorowy;;
212546788;551120;5906280655112;WOOPIE Multifunkcyjna Lampka RGB Głośnik Bluetooth Karaoke Modulator Głosu Karta SD AUX Fioletowa;;;;;;;;;;;;;;;;;;;;;;;;świetlne i dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;23 x 20 x 15 (cm);17.3 x 14 x 14 (cm);;;fioletowy;;
212546789;55167;5906280655167;WOOPIE Multifunkcyjna Lampka RGB Głośnik Bluetooth Karaoke Modulator Głosu Karta SD AUX Turkusowa;;;;;;;;;;;;;;;;;;;;;;;;świetlne i dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;18 x 16.5 x 16.5 (cm);17.3 x 14 x 14 (cm);;;turkusowy;;
212546790;55082;5906280655082;WOOPIE Perkusja Edukacyjna dla Dzieci 3 Bębny 1 Talerz + Taboret;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;83.5 x 36 x 84.5 (cm);39 x 41 x 50 (cm);;;czarny;;
212546791;55075;5906280655075;WOOPIE Perkusja Edukacyjna dla Dzieci 6 Bębnów 2 Talerze + Taboret;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;80 x 56 x 81 (cm);80 x 43 x 56 (cm);;;niebieski;;
212546792;55105;5906280655105;WOOPIE Perkusja Edukacyjna Dla Dzieci 5 Bębnów 1 Talerz;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;82 x 45 x 76 (cm);75 x 44 x 80 (cm);;;fioletowy;;
212546793;54917;5906280654917;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy Kulodrom 42 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;23 x 7;"Kwadrat: 6 x 6 (cm)
Trójkąt: 5.5 x 5.5 (cm)
Kształt litery E: 6 x 3 (cm)";;;wielokolorowy;;
212546794;54924;5906280654924;WOOPIE Klocki Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy Kulodrom Wafle 68el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;27 x 8 x 27 (cm);;;;wielokolorowy;;
212546795;54931;5906280654931;WOOPIE Klocki Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy 128el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;33 x 9 x 33 (cm);;;;wielokolorowy;;
212546796;54948;5906280654948;WOOPIE Klocki Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy 228el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;31 x 7;;;;wielokolorowy;;
212546797;54832;5906280654832;WOOPIE Układanka Kostka Magnetyczna Tetris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;17 x 6,4 x 14,9 (cm);;;;;;
212546798;55266;5906280655266;WOOPIE Piesek Interaktywny Pluszak z Kością Bichon Golden Retriever;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plusz;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;13;16 x 14 x 9 (cm);;;biały;;
212546799;55280;5906280655280;WOOPIE Zestaw Kreatywny z Farbami DIY Zrób Odlewy Gipsowe Figurki i Pomaluj - Zestaw Świąteczny;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
212546800;55297;5906280655297;WOOPIE Zestaw Kreatywny z Farbami DIY Zrób Odlewy Gipsowe Figurki i Pomaluj - Zestaw Kosmiczny;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
212546801;55273;5906280655273;WOOPIE Króliczek Interaktywny Pluszak z Marchewką Beżowy;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;plusz;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;18.5 x 17 x 13.5 (cm);;;;beżowy;;
212546802;54849;5906280654849;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy Kulodrom LED 105el.;;;;;;;;;;;;;;;;;;;;;;;;świetlne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;34 x 27 x 7 (cm);"Kwadrat: 5.5 x 5.5 (cm)
Trójkąt: 5 x 5 (cm)
Duży trójkąt: 5.5 x 10 (cm)
Kształt litery L: 5.5 x 5.5 (cm)
Kształt litery E: 5.5 x 3 (cm)";;;wielokolorowy;;
212546803;54856;5906280654856;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Zamek 100el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;34 x 7 x 27 (cm);Kwadrat 5.5 x 5.5 (cm)<BR>Ćwierć kole: 5.5 x 5.5 (cm)<BR>Pół kole: 5.5 x 3 (cm);;;wielokolorowy;;
212546804;54863;5906280654863;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy Kulodrom 170el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;34 x 7 x 27 (cm);"Kwadrat: 5.5 x 5.5 (cm)
Trójkąt: 5 x 5 (cm)
Duży trójkąt: 5.5 x 10 (cm)
Kształt litery L: 5.5 x 5.5 (cm)
Kształt litery E: 5.5 x 3 (cm)
Koło: 4 cm";;;wielokolorowy;;
212546805;54962;5906280654962;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Zamek 30el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;20 x 4;"Kwadrat: 5.5 x 5.5 (cm)
Mały trójkąt: 5.5 x 5.5 (cm)
Duży trójkąt: 5.5 x 10 (cm)
Kształt litery E: 5.5 x 3 (cm)";;;wielokolorowy;;
212546806;54979;5906280654979;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Zamek Pojazdy110el..;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;33 x 6 x 25 (cm);;;;wielokolorowy;;
212546807;55266;5906280655266;WOOPIE Piesek Interaktywny Pluszak z Kością Pudel Husky;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;plusz;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;13;16 x 14 x 9 (cm);;;brązowy;;
212546808;54986;5906280654986;WOOPIE Przestrzenne Klocki Magnetyczne Nauka Liczb 70 Elementów;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;27 x 20 x 4.5 (cm);Kwadrat;;;wielokolorowy;;
212546809;54993;5906280654993;WOOPIE Przestrzenne Klocki Magnetyczne Nauka Liter 70 Elementów;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;;chłopiec/dziewczynka;;;;od 3 lat;27 x 20 x 4.5 (cm);Kwadrat;;;wielokolorowy;;
212546810;55129;5906280655129;WOOPIE Gra Zręcznościowa Uderz Młotkiem Wbijak Plac Budowy z Akcesoriami;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;19.5 x 14.7 x 14.6 (cm);20.3 x 19.3 x 14 (cm);;;żółty;;
212546811;55136;5906280655136;WOOPIE Gra Zręcznościowa Uderz Młotkiem Wbijak Straż Pożarna z Akcesoriami;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;19.5 x 14.7 x 14.6 (cm);20.3 x 19.3 x 14 (cm);;;czerwony;;
212546812;54955;5906280654955;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D Zestaw Edukacyjny Tor Kulkowy Kulodrom 126el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;36 x 5;Kwadrat;;;wielokolorowy;;
212546813;ME30375;6955920030375;MASTERKIDZ Kamienie Do Paneli Led;;;;;;;;;;;;;;;;;;;;;;;;;Carpenters Manufactory Limited | Huang Jin Ji Industrial zone, Shang Jie Village, Qi Shi Town, Dong Guan City, Guang Dong Province, China | mkt8@masterkidz.com;Tak;;;;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;;chłopiec/dziewczynka;;;;;;10 x 10 x 14 (cm);;;;;
212546814;55365;5906280655365;Wooopie Namiot Domek do Domu i Ogrodu XXL z Podłogą;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;chłopiec/dziewczynka;;;;od 2 lat;;;;;;;
212546815;55303;5906280655303;WOOPIE Zestaw Kreatywny z Farbami DIY Zrób Odlewy Gipsowe Figurki i Pomaluj - Zestaw Jednorożce;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;18 x 5 x 21;;;;;;
212546816;55310;5906280655310;WOOPIE Zestaw Kreatywny z Farbami DIY Zrób Odlewy Gipsowe Figurki i Pomaluj - Zestaw Zwierzątka;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;18 x 5 x 21;;;;;;
212546817;55327;5906280655327;WOOPIE Zestaw Kreatywny z Farbami DIY Zrób Odlewy Gipsowe Figurki i Pomaluj - Zestaw Dinozaury;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
212546818;55402;5906280655402;WOOPIE Króliczek Ineraktywny Pluszak z Marchewką Biały;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;plusz;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;18.5 x 17 x 13.5 (cm);;;;biały;;
212546819;55891;5906280655891;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D 58 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;24.5 x 17.5 x 4 (cm);;;;wielokolorowy;;
212546820;55907;5906280655907;WOOPIE Klocki Magnetyczne Konstrukcyjne 3D 128 el. XXL;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;30 x 22 x 4 (cm);;;;wielokolorowy;;
212546821;54450;5906280654450;WOOPIE Zestaw Małego Ogrodnika 15el. Dinozaury;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
212546822;55921;5906280655921;WOOPIE Klocki Magnetyczne Konstrukcyjne Świecące 3D Park Dinozaurów 124el.;;;;;;;;;;;;;;;;;;;;;;;;świetlne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;plastik;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;34 x 7;;;;wielokolorowy;;
212546823;55938;5906280655938;WOOPIE Klocki Magnetyczne Konstrukcyjne Świecące 3D Świat Zwierząt 124el.;;;;;;;;;;;;;;;;;;;;;;;;świetlne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;plastik;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;34 x 7;;;;wielokolorowy;;
212546824;56126;5906280656126;WOOPIE Mata Wodna do Malowania XXL 100x80cm Kosmos Niebieska;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;Inne;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;31 x 23 x 5 (cm);100 x 80 x 0.5 (cm);;;niebieski;;
212546825;54566;5906280654566;WOOPIE Zestaw Małego Wędkarza Nauka Liczenia 22 El.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 6 miesiąca;;;;;wielokolorowy;;
212546826;56072;5906280656072;WOOPIE Mata Wodna do Malowania Zestaw Kreatywny z Akcesoriami;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;;chłopiec/dziewczynka;;;;od 3 lat;35.5 x 27 x 5.5  (cm);100 x 80 (cm);;;wielokolorowy;;
