product_id;sku;ean;name;Apple Pencil;Bohater;Częstotliwość próbkowania;DPI;Długość;Długość [mm];Funkcjonalność;GPSR;GPSR Source;Grubość [mm];Inne;Instrukcja;Kabel w zestawie;Kolor bazowy;Kolor dodatkowy;Kompatybilność;Kąt świecenia;Liczba przycisków;Liczba ładowanych urządzeń;MagSafe;Materiał dodatkowy;Materiał główny;Mikrofon;Moc;Mocowanie/trzonek;Możliwość ściemniania;Napięcie;Ochrona ekranu w zestawie;Oznaczenie;Podświetlenie;Pojemność;Pojemność (mAh);Pojemność (ml);Pojemność pamięci;Prędkość odczytu (maks.);Prędkość zapisu (maks.);Rodzaj;Rodzaj etui;Rodzaj szkla;Rodzaj szkła;Sensor;Skuteczność świetlna [lm/w];Strumień [lm];Szerokość [mm];Temp. światła;Typ słuchawek;WWW;WWW1;Waga;Wbudowana pamięć;Wiek dziecka;Wymiary;Wysokość [mm];Wzór;Zużycie energii;Zwierzak;Złącze;Żywotność
212553100;871125225616;8711252256160;Koc flanelowy 200x150cm musztardowy Arti Casa;;;;;;2000;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;4;;;;musztardowy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1500;;;;;;;;;;;;;;
212553101;871125285577;8711252855776;Zestaw baterii alkalicznych płaskich AG;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553102;695903384115;6959033841156;Zestaw LongLife baterii cynkowych AAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553103;871125252564;8711252525648;Bateria cynkowa D;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553104;871125224157;8711252241579;Organizer na buty 3 szt. czarny;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;czarny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553105;871125248493;8711252484938;Odświeżacz powietrza 300ml potpourri;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553106;871125217025;8711252170251;Korkociąg czarny/srebrne;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553107;871125224904;8711252249049;Stoper do drzwi 5 szt. biały;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553108;871125218595;8711252185958;Siatka do tenisa stołowego regulowana niebieski/czarny;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;niebieski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553109;871125201844_03;5904501204071;Piłka do piłki nożnej r. 5 biały/różowe;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;różowy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553110;INCO400803-LMST;650450270166;Pokrowiec Crosstown z Woolenex z kieszenią MacBook Pro 14 M4;;;;;;;ochrona całego urządzenia;Onward Brands LLC C/O Vanneste, Stationsstraat 82, B8552 Moen, Belgium, contact@onwardbrands.com;;;;;;beżowy;;Apple MacBook Pro 14” M4 (2024);;;;;;Poliester;;;;;;;;;;;;;;;;;;;;;;;;;"<a href=""https://youtube.com/shorts/wvdLc80VGGc?feature=share"" target=""_blank"">youtube.com/shorts/wvdLc80VGGc?feature=share</a>";;;;;;;;;;;
212553111;CRG44NLBSHL;5904310705028;Pasek do Apple Watch 44mm srebrne szary sportowy Crong;;;;;;;;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;szary;;Apple Watch 44 / 45 / 46 / 49 mm;;;;;;Nylon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44/45/46/49 mm;;;;;;
212553112;CRG40MSTGRP;5904310705042;Pasek do Apple Watch ze stali nierdzewnej 38mm Milano Crong;;;;;;;;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;grafitowy;;Apple Watch 38 / 40 / 41 / 42 mm;;;;;;Stal nierdzewna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38/40/41/42 mm;;;;;;
212553113;ACS08857;8809971236805;Etui pancerne TPU Xiaomi 14T, matowe czarny, Ochrona Spigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Xiaomi 14T;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553114;3MK_5903108589284;5903108589284;Folia Silky Matt prywatyzujący Matowa prywatyzująca iPhone 16 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553115;PUUSBCICONROSE;8018417441035;Kabel Icon Soft Cable USB-A do USB-C 1.5m Dusty różowe Puro;;;;;1,5 m;;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;różowy;;;;;;;;;;18W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USB-C, USB-A;
212553116;PUUSBCICONWHI;8018417441028;Kabel Icon Soft Cable USB-A do USB-C 1.5m Puro biały;;;;;1,5 m;;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;biały;;;;;;;;;;18W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USB-C, USB-A;
212553117;ACS05324;8809811867497;Etui pancerne TPU Xiaomi 13 Lite, Czarny, Ochrona Spigen;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553118;BMHCP14S22HVGV;3666339067687;Etui iPhone 14 Bmw Tricolor Stripe, czarne, poliwęglan, fit;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;2;;;;czarny;;Apple iPhone 14;;;;;;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;75;;;;;;;;;9;;;;;
212553119;871125201844_05;5904501204095;Piłka do piłki nożnej r. 5 biały/pomarańczowy;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;pomarańczowy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553122;CRG-LRSGS24U-BLK;5904310703826;Szkło Lens hartowane na obiektyw aparatu Samsung Galaxy S24 Ultra czarny;;;;;;;ochrona obiektywu aparatu;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Samsung Galaxy S24 Ultra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553123;871125222432_YELLOW;5904501203869;Zapalniczka gazowa wygodna długa 26,6cm żółty;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;żółty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553124;871125222432_GREEN;5904501203890;Zapalniczka gazowa wygodna długa 26,6cm zielone;;;;;;;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;;;;;zielony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553125;GUHCS24MG4GLGR;3666339241131;Etui Samsung Galaxy S24 Guess 4G, skóra ekologiczna, czarne, metalowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553126;GUHCS24LG4GLGR;3666339241148;Etui 4G Bottom Samsung Galaxy S24 Ultra Guess czarny;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Samsung Galaxy S24 Ultra;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553127;GUHCS24SHGGSHU;3666339241339;Etui Samsung Galaxy S24 Guess fioletowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;fioletowy;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553128;GUHCS24SHGGSHD;3666339241360;Etui Samsung Galaxy S24 Guess złote;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;złoty;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553129;3MK_5903108589291;5903108589291;Folia Silky Matt prywatyzujący Matowa prywatyzująca iPhone 16 Plus 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 16 Plus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553130;CRG40LQBPLM;5904310704960;Pasek do Apple Watch 38mm Crong;;;;;;;;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;fioletowy;;Apple Watch 38 / 40 / 41 / 42 mm;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38/40/41/42 mm;;;;;;
212553131;CRG44LQBPLM;5904310705011;Pasek do Apple Watch 44mm Crong;;;;;;;;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;fioletowy;;Apple Watch 44 / 45 / 46 / 49 mm;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44/45/46/49 mm;;;;;;
212553132;CM055888;840171745849;Etui Mate AirPods 4 czarny;;;;;;;ochrona całego urządzenia;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czarny;;Apple AirPods 4;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553133;HKCPMKHK;3666339388171;Hello Kitty Zawieszka czarny;;;;;;;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;;Metal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553134;HKCPMKK;3666339388195;Hello Kitty Zawieszka Cute czarny;;;;;;;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;;Metal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553135;GUHCS24MHGGSHP;3666339241407;Etui Samsung Galaxy S24 Guess różowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553136;GUHMS24MG4GFRK;3666339241469;Etui Samsung Galaxy S24 MagSafe skórzane Guess 4G czarne z;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553137;GUHCS24LGF4GBR;3666339241599;Etui brązowe, na Samsung Galaxy S24 Ultra, ochrona styl Guess;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;brązowy;;Samsung Galaxy S24 Ultra;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553138;GUHCS24SGF4GGR;3666339241605;Etui Samsung Galaxy S24 Guess, czarne, stylowe z emblematami;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553139;GUHCS24MGF4GGR;3666339241612;Etui 4G Samsung Galaxy S24 Guess czarny;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553140;BOOK3GALA255GK;8018080474538;Etui książkowe Samsung Galaxy A25 5G czarny;;;;;;;ochrona całego urządzenia;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;czarny;;Samsung Galaxy A25 5G;;;;;;Skóra eco;;;;;;;;;;;;;;;;Z klapką;;;;;;;;;;;;;;;;;;;;
212553141;BOOKAG2GALS24K;8018080475207;Etui Book Agenda Samsung Galaxy S24 czarny;;;;;;;ochrona całego urządzenia;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;czarny;;Samsung Galaxy S24;;;;;;Skóra eco;;;;;;;;;;;;;;;;Z klapką;;;;;;;;;;;;;;;;;;;;
212553142;CLEARDUOGALS24PLT;8018080475139;Etui przezroczyste Strong Samsung Galaxy S24;;;;;;;ochrona tyłu i boków;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;przezroczysty;;Samsung Galaxy S24+;;;;;;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;"<a href=""https://www.youtube.com/watch?v=6Q5YXhfOLgM"" target=""_blank"">www.youtube.com/watch?v=6Q5YXhfOLgM</a>";;;;;;;;;;;
212553143;TETRACGALS24PLT;8018080475160;Etui Tetra Force Strong Guard Samsung Galaxy S24 z powłoką przezroczyste;;;;;;;ochrona tyłu i boków;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;przezroczysty;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;"<a href=""https://www.youtube.com/shorts/AuE6cwmp5zs"" target=""_blank"">www.youtube.com/shorts/AuE6cwmp5zs</a>";"<a href=""https://www.youtube.com/watch?v=AHEb5sespRI"" target=""_blank"">www.youtube.com/watch?v=AHEb5sespRI</a>";;;;;;;;;;
212553144;BOOKAG2GALS24PLK;8018080475191;Etui Book Agenda Samsung Galaxy S24 czarny;;;;;;;ochrona całego urządzenia;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;czarny;;Samsung Galaxy S24+;;;;;;Skóra eco;;;;;;;;;;;;;;;;Z klapką;;;;;;;;;;;;;;;;;;;;
212553145;CLEARDUOGALS24UT;8018080475122;Etui przezroczyste Strong Samsung Galaxy S24 Ultra;;;;;;;ochrona tyłu i boków;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;przezroczysty;;Samsung Galaxy S24 Ultra;;;;;;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;"<a href=""https://www.youtube.com/watch?v=6Q5YXhfOLgM"" target=""_blank"">www.youtube.com/watch?v=6Q5YXhfOLgM</a>";;;;;;;;;;;
212553146;BOOKAG2GALS24UK;8018080475177;Etui Book Agenda Samsung Galaxy S24 Ultra czarny;;;;;;;ochrona całego urządzenia;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;czarny;;Samsung Galaxy S24 Ultra;;;;;;Skóra eco;;;;;;;;;;;;;;;;Z klapką;;;;;;;;;;;;;;;;;;;;
212553147;BOOKAG2GALS24UB;8018080475184;Etui Book Agenda Samsung Galaxy S24 Ultra granatowy;;;;;;;ochrona całego urządzenia;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;granatowy;;Samsung Galaxy S24 Ultra;;;;;;Skóra eco;;;;;;;;;;;;;;;;Z klapką;;;;;;;;;;;;;;;;;;;;
212553148;USHPV6PUNK;3666339385989;Słuchawki Assn DH Bezprzewodowe nauszne Bluetooth V5.3 czarny;;;;;;;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;;;Tak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553149;BMA4SSLBK;3666339397456;Etui Genuine srebrne AirPods 4 Bmw czarny;;;;;;;ochrona całego urządzenia;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple AirPods 4;;;;;Skóra naturalna;Polikarbon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553150;ACS08949;8809971237802;Etui Samsung Galaxy S25 Ultra Space przezroczyste Spigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;przezroczysty;;Samsung Galaxy S25 Ultra;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553151;ACS08969;8809971238007;Etui Eleganckie Spigen Optik Samsung Galaxy S25 Ultra Czarny;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S25 Ultra;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553152;ACS08962;8809971237932;Etui Galaxy S25 Ultra Styl Ochrona w Jednym Spigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S25 Ultra;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553153;ACS08960;8809971237918;Etui Mag MagSafe Samsung Galaxy S25 Ultra Frost czarneSpigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S25 Ultra;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553154;ACS08957;8809971237888;Etui Mag MagSafe Samsung Galaxy S25 Ultra Zero One czarneSpigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S25 Ultra;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553155;GUHMP14SHCFWSK;3666339115517;Etui iPhone 14 Guess MagSafe czarne;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;75;;;;;;;;;9;;;;;
212553156;GUHMP14MHCFWSK;3666339115524;Etui iPhone 14 Plus Guess MagSafe czarne;;;;;;165;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Plus;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;82;;;;;;;;;9;;;;;
212553157;GUHMP14LHCFWSK;3666339115531;Etui iPhone 14 Pro Guess MagSafe czarne;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;75;;;;;;;;;9;;;;;
212553158;TEMPGCABGALS24UK;8018080476266;Szkło Impact Capsule Hartowane ochronne Samsung Galaxy S24 Ultra czarna;;;;;;;ochrona ekranu;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;;;Samsung Galaxy S24 Ultra;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553159;CHROMAGALA15K;8018080474637;Etui Chroma Samsung Galaxy A15 4G czarny;;;;;;;;Cellularline S.p.A., Via Lambrakis 1/A, 42122 Reggio Emilia (Italy), +39 0522 33 40 02;;;;;;czarny;;Samsung Galaxy A15 5G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553160;AFL07439;8809971223423;Folia Neo Flex 2 szt ochronna 2 szt. Samsung Galaxy S24 przezroczyste;;;;;;;ochrona ekranu;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;przezroczysty;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553161;AGL07432;8809971223355;Szkło hartowane 2 szt Samsung Galaxy S25 Spigen;;;;;;;ochrona ekranu;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;;;Samsung Galaxy S24+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553162;ACS07363;8809971222419;Etui Optik Samsung Galaxy S24 Spigen czarny;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553163;ACS07350;8809971222280;Etui Samsung Galaxy S24 Zero One Spigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553164;ACS07349;8809971222273;Etui Samsung Galaxy S24 Spigen przezroczyste;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;przezroczysty;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553165;ACS07346;8809971222242;Etui pancerne Samsung Galaxy S24 Spigen matowy czarny;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553166;ACS07344;8809971222228;Etui z elastycznego TPU Spigen dla Samsung Galaxy S24, przezroczyste;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;przezroczysty;;Samsung Galaxy S24;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553167;AFL09083;8809971239141;Folia ochronna HD hydrożelowa Samsung Galaxy S25 Ultra Spigen przezroczyste;;;;;;;ochrona ekranu;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;;;Samsung Galaxy S25 Ultra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212553168;ACS08980;8809971238113;Etui Samsung Galaxy S25 Elegancja w Szarym Spigen;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A 63500 Seligenstadt Niemcy, coramdeopl@gmail.com;"{
        ""Name"" : ""Coram Deo PL UG"",            
        ""Address"" : ""Frankfurter Str 92A"",
        ""ZipCode"" : ""63500"",
        ""City"" : ""Seligenstadt"",
        ""Country"" : ""DE"",
        ""Email"" : ""coramdeopl@gmail.com"",
        ""Phone"" : null
    }";;;;;szary;;Samsung Galaxy S25+;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553169;ACS08974;8809971238052;Etui Eleganckie Spigen Samsung Galaxy S25 Przezroczyste;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;przezroczysty;;Samsung Galaxy S25+;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212553170;ACS08915;8809971237451;Etui MagSafe Samsung Galaxy S25 Spigen czarny;;;;;;;ochrona tyłu i boków;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Samsung Galaxy S25+;;;;Tak;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
